Report_Name	Title Master Report
Report_ID	TR
Release	5
Institution_Name	UNIVERSITY OF PRINCE EDWARD ISLAND
Institution_ID	nrc:51861-2359-csp
Metric_Types	
Report_Filters	
Report_Attributes	
Exceptions	3031: Usage Not Ready for Requested Dates (Requested data between 2024-02-01 and 2024-02-29. However only data between 2018-11-01 and 2024-01-31 exists.)
Reporting_Period	End_Date=2024-02-29; Begin_Date=2024-01-01
Created	2024-03-01T05:40:49Z
Created_By	Atypon Systems LLC.

Title	Publisher	Publisher_ID	Platform	DOI	Proprietary_ID	ISBN	Print_ISSN	Online_ISSN	URI	Metric_Type	Reporting_Period_Total	Jan-2024	Feb-2024
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	1	1	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Investigations	3	3	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Unique_Item_Requests	3	3	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Investigations	3	3	0
Canadian Journal of Fisheries and Aquatic Sciences	NRC Research Press		Canadian Science Publishing	10.1139/cjfas	nrc:cjfas		0706-652X	1205-7533		Total_Item_Requests	3	3	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		Unique_Item_Investigations	1	1	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		Total_Item_Investigations	1	1	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		No_License	1	1	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		Unique_Item_Investigations	6	6	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		Unique_Item_Requests	6	6	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		Total_Item_Investigations	6	6	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		Total_Item_Requests	6	6	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		Unique_Item_Investigations	1	1	0
Canadian Journal of Forest Research	NRC Research Press		Canadian Science Publishing	10.1139/cjfr	nrc:cjfr		0045-5067	1208-6037		Total_Item_Investigations	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Unique_Item_Investigations	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Total_Item_Investigations	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Unique_Item_Investigations	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Unique_Item_Requests	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Total_Item_Investigations	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Total_Item_Requests	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Unique_Item_Investigations	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Unique_Item_Requests	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Total_Item_Investigations	1	1	0
Canadian Journal of Microbiology	NRC Research Press		Canadian Science Publishing	10.1139/cjm	nrc:cjm		0008-4166	1480-3275		Total_Item_Requests	1	1	0
Canadian Journal of Physiology and Pharmacology	NRC Research Press		Canadian Science Publishing	10.1139/cjpp	nrc:cjpp		0008-4212	1205-7541		Unique_Item_Investigations	1	1	0
Canadian Journal of Physiology and Pharmacology	NRC Research Press		Canadian Science Publishing	10.1139/cjpp	nrc:cjpp		0008-4212	1205-7541		Unique_Item_Requests	1	1	0
Canadian Journal of Physiology and Pharmacology	NRC Research Press		Canadian Science Publishing	10.1139/cjpp	nrc:cjpp		0008-4212	1205-7541		Total_Item_Investigations	1	1	0
Canadian Journal of Physiology and Pharmacology	NRC Research Press		Canadian Science Publishing	10.1139/cjpp	nrc:cjpp		0008-4212	1205-7541		Total_Item_Requests	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Unique_Item_Investigations	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Unique_Item_Requests	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Total_Item_Investigations	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Total_Item_Requests	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Unique_Item_Investigations	2	2	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Unique_Item_Requests	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Total_Item_Investigations	3	3	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Total_Item_Requests	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Unique_Item_Investigations	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Unique_Item_Requests	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Total_Item_Investigations	1	1	0
Canadian Journal of Plant Science	NRC Research Press		Canadian Science Publishing	10.4141/cjps	nrc:cjps		0008-4220	1918-1833		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	2	2	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	2	2	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	4	4	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	2	2	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	2	2	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	3	3	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	1	1	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Investigations	3	3	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Unique_Item_Requests	3	3	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Investigations	3	3	0
Canadian Journal of Soil Science	NRC Research Press		Canadian Science Publishing	10.4141/cjss	nrc:cjss		0008-4271	1918-1841		Total_Item_Requests	3	3	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Investigations	2	2	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Requests	2	2	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Investigations	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Unique_Item_Requests	1	1	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Investigations	2	2	0
Canadian Journal of Zoology	NRC Research Press		Canadian Science Publishing	10.1139/cjz	nrc:cjz		0008-4301	1480-3283		Total_Item_Requests	2	2	0
Environmental Health Review	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/ehr	nrc:ehr		0319-6771			Unique_Item_Investigations	1	1	0
Environmental Health Review	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/ehr	nrc:ehr		0319-6771			Unique_Item_Requests	1	1	0
Environmental Health Review	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/ehr	nrc:ehr		0319-6771			Total_Item_Investigations	1	1	0
Environmental Health Review	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/ehr	nrc:ehr		0319-6771			Total_Item_Requests	1	1	0
Environmental Health Review	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/ehr	nrc:ehr		0319-6771			Unique_Item_Investigations	1	1	0
Environmental Health Review	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/ehr	nrc:ehr		0319-6771			Unique_Item_Requests	1	1	0
Environmental Health Review	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/ehr	nrc:ehr		0319-6771			Total_Item_Investigations	2	2	0
Environmental Health Review	Canadian Institute of Public Health Inspectors		Canadian Science Publishing	10.5864/ehr	nrc:ehr		0319-6771			Total_Item_Requests	2	2	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Unique_Item_Investigations	2	2	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Unique_Item_Requests	2	2	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Total_Item_Investigations	4	4	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Total_Item_Requests	4	4	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Unique_Item_Investigations	1	1	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Unique_Item_Requests	1	1	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Total_Item_Investigations	2	2	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Total_Item_Requests	2	2	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Unique_Item_Investigations	1	1	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Unique_Item_Requests	1	1	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Total_Item_Investigations	1	1	0
Environmental Reviews	NRC Research Press		Canadian Science Publishing	10.1139/er	nrc:er		1181-8700	1208-6053		Total_Item_Requests	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Unique_Item_Investigations	3	3	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Unique_Item_Requests	3	3	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Total_Item_Investigations	4	4	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Total_Item_Requests	4	4	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Unique_Item_Investigations	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Unique_Item_Requests	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Total_Item_Investigations	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Total_Item_Requests	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Unique_Item_Investigations	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Unique_Item_Requests	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Total_Item_Investigations	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Total_Item_Requests	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Unique_Item_Investigations	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Unique_Item_Requests	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Total_Item_Investigations	1	1	0
FACETS	Canadian Science Publishing		Canadian Science Publishing	10.1139/facets	nrc:facets			2371-1671		Total_Item_Requests	1	1	0
